0	0	0	0.00000000000000000e+00
0	0	1	0.00000000000000000e+00
0	0	2	0.00000000000000000e+00
0	0	3	0.00000000000000000e+00
0	0	4	0.00000000000000000e+00
0	0	5	0.00000000000000000e+00
0	0	6	0.00000000000000000e+00
0	0	7	0.00000000000000000e+00
0	0	8	0.00000000000000000e+00
0	0	9	0.00000000000000000e+00
0	0	10	0.00000000000000000e+00
0	0	11	0.00000000000000000e+00
0	0	12	0.00000000000000000e+00
0	0	13	0.00000000000000000e+00
0	0	14	0.00000000000000000e+00
0	0	15	0.00000000000000000e+00
0	0	16	0.00000000000000000e+00
0	0	17	0.00000000000000000e+00
0	0	18	0.00000000000000000e+00
0	0	19	0.00000000000000000e+00
0	0	20	0.00000000000000000e+00
0	0	21	0.00000000000000000e+00
0	0	22	0.00000000000000000e+00
0	0	23	0.00000000000000000e+00
0	0	24	0.00000000000000000e+00
0	0	25	0.00000000000000000e+00
0	0	26	0.00000000000000000e+00
0	0	27	0.00000000000000000e+00
0	0	28	0.00000000000000000e+00
0	0	29	0.00000000000000000e+00
0	0	30	0.00000000000000000e+00
0	0	31	0.00000000000000000e+00
0	1	0	0.00000000000000000e+00
0	1	1	0.00000000000000000e+00
0	1	2	0.00000000000000000e+00
0	1	3	0.00000000000000000e+00
0	1	4	0.00000000000000000e+00
0	1	5	0.00000000000000000e+00
0	1	6	0.00000000000000000e+00
0	1	7	0.00000000000000000e+00
0	1	8	0.00000000000000000e+00
0	1	9	0.00000000000000000e+00
0	1	10	0.00000000000000000e+00
0	1	11	0.00000000000000000e+00
0	1	12	0.00000000000000000e+00
0	1	13	0.00000000000000000e+00
0	1	14	0.00000000000000000e+00
0	1	15	0.00000000000000000e+00
0	1	16	0.00000000000000000e+00
0	1	17	0.00000000000000000e+00
0	1	18	0.00000000000000000e+00
0	1	19	0.00000000000000000e+00
0	1	20	0.00000000000000000e+00
0	1	21	0.00000000000000000e+00
0	1	22	0.00000000000000000e+00
0	1	23	0.00000000000000000e+00
0	1	24	0.00000000000000000e+00
0	1	25	0.00000000000000000e+00
0	1	26	0.00000000000000000e+00
0	1	27	0.00000000000000000e+00
0	1	28	0.00000000000000000e+00
0	1	29	0.00000000000000000e+00
0	1	30	0.00000000000000000e+00
0	1	31	0.00000000000000000e+00
0	2	0	0.00000000000000000e+00
0	2	1	0.00000000000000000e+00
0	2	2	0.00000000000000000e+00
0	2	3	0.00000000000000000e+00
0	2	4	0.00000000000000000e+00
0	2	5	0.00000000000000000e+00
0	2	6	0.00000000000000000e+00
0	2	7	0.00000000000000000e+00
0	2	8	0.00000000000000000e+00
0	2	9	0.00000000000000000e+00
0	2	10	0.00000000000000000e+00
0	2	11	0.00000000000000000e+00
0	2	12	0.00000000000000000e+00
0	2	13	0.00000000000000000e+00
0	2	14	0.00000000000000000e+00
0	2	15	0.00000000000000000e+00
0	2	16	0.00000000000000000e+00
0	2	17	0.00000000000000000e+00
0	2	18	0.00000000000000000e+00
0	2	19	0.00000000000000000e+00
0	2	20	0.00000000000000000e+00
0	2	21	0.00000000000000000e+00
0	2	22	0.00000000000000000e+00
0	2	23	0.00000000000000000e+00
0	2	24	0.00000000000000000e+00
0	2	25	0.00000000000000000e+00
0	2	26	0.00000000000000000e+00
0	2	27	0.00000000000000000e+00
0	2	28	0.00000000000000000e+00
0	2	29	0.00000000000000000e+00
0	2	30	0.00000000000000000e+00
0	2	31	0.00000000000000000e+00
0	3	0	0.00000000000000000e+00
0	3	1	0.00000000000000000e+00
0	3	2	0.00000000000000000e+00
0	3	3	0.00000000000000000e+00
0	3	4	0.00000000000000000e+00
0	3	5	0.00000000000000000e+00
0	3	6	0.00000000000000000e+00
0	3	7	0.00000000000000000e+00
0	3	8	0.00000000000000000e+00
0	3	9	0.00000000000000000e+00
0	3	10	0.00000000000000000e+00
0	3	11	0.00000000000000000e+00
0	3	12	0.00000000000000000e+00
0	3	13	0.00000000000000000e+00
0	3	14	0.00000000000000000e+00
0	3	15	0.00000000000000000e+00
0	3	16	0.00000000000000000e+00
0	3	17	0.00000000000000000e+00
0	3	18	0.00000000000000000e+00
0	3	19	0.00000000000000000e+00
0	3	20	0.00000000000000000e+00
0	3	21	0.00000000000000000e+00
0	3	22	0.00000000000000000e+00
0	3	23	0.00000000000000000e+00
0	3	24	0.00000000000000000e+00
0	3	25	0.00000000000000000e+00
0	3	26	0.00000000000000000e+00
0	3	27	0.00000000000000000e+00
0	3	28	0.00000000000000000e+00
0	3	29	0.00000000000000000e+00
0	3	30	0.00000000000000000e+00
0	3	31	0.00000000000000000e+00
0	4	0	0.00000000000000000e+00
0	4	1	0.00000000000000000e+00
0	4	2	0.00000000000000000e+00
0	4	3	0.00000000000000000e+00
0	4	4	0.00000000000000000e+00
0	4	5	0.00000000000000000e+00
0	4	6	0.00000000000000000e+00
0	4	7	0.00000000000000000e+00
0	4	8	0.00000000000000000e+00
0	4	9	0.00000000000000000e+00
0	4	10	0.00000000000000000e+00
0	4	11	0.00000000000000000e+00
0	4	12	0.00000000000000000e+00
0	4	13	0.00000000000000000e+00
0	4	14	0.00000000000000000e+00
0	4	15	0.00000000000000000e+00
0	4	16	0.00000000000000000e+00
0	4	17	0.00000000000000000e+00
0	4	18	0.00000000000000000e+00
0	4	19	0.00000000000000000e+00
0	4	20	0.00000000000000000e+00
0	4	21	0.00000000000000000e+00
0	4	22	0.00000000000000000e+00
0	4	23	0.00000000000000000e+00
0	4	24	0.00000000000000000e+00
0	4	25	0.00000000000000000e+00
0	4	26	0.00000000000000000e+00
0	4	27	0.00000000000000000e+00
0	4	28	0.00000000000000000e+00
0	4	29	0.00000000000000000e+00
0	4	30	0.00000000000000000e+00
0	4	31	0.00000000000000000e+00
0	5	0	0.00000000000000000e+00
0	5	1	0.00000000000000000e+00
0	5	2	0.00000000000000000e+00
0	5	3	0.00000000000000000e+00
0	5	4	0.00000000000000000e+00
0	5	5	0.00000000000000000e+00
0	5	6	0.00000000000000000e+00
0	5	7	0.00000000000000000e+00
0	5	8	0.00000000000000000e+00
0	5	9	0.00000000000000000e+00
0	5	10	0.00000000000000000e+00
0	5	11	0.00000000000000000e+00
0	5	12	0.00000000000000000e+00
0	5	13	0.00000000000000000e+00
0	5	14	0.00000000000000000e+00
0	5	15	0.00000000000000000e+00
0	5	16	0.00000000000000000e+00
0	5	17	0.00000000000000000e+00
0	5	18	0.00000000000000000e+00
0	5	19	0.00000000000000000e+00
0	5	20	0.00000000000000000e+00
0	5	21	0.00000000000000000e+00
0	5	22	0.00000000000000000e+00
0	5	23	0.00000000000000000e+00
0	5	24	0.00000000000000000e+00
0	5	25	0.00000000000000000e+00
0	5	26	0.00000000000000000e+00
0	5	27	0.00000000000000000e+00
0	5	28	0.00000000000000000e+00
0	5	29	0.00000000000000000e+00
0	5	30	0.00000000000000000e+00
0	5	31	0.00000000000000000e+00
0	6	0	0.00000000000000000e+00
0	6	1	0.00000000000000000e+00
0	6	2	0.00000000000000000e+00
0	6	3	0.00000000000000000e+00
0	6	4	0.00000000000000000e+00
0	6	5	0.00000000000000000e+00
0	6	6	0.00000000000000000e+00
0	6	7	0.00000000000000000e+00
0	6	8	0.00000000000000000e+00
0	6	9	0.00000000000000000e+00
0	6	10	0.00000000000000000e+00
0	6	11	0.00000000000000000e+00
0	6	12	0.00000000000000000e+00
0	6	13	0.00000000000000000e+00
0	6	14	0.00000000000000000e+00
0	6	15	0.00000000000000000e+00
0	6	16	0.00000000000000000e+00
0	6	17	0.00000000000000000e+00
0	6	18	0.00000000000000000e+00
0	6	19	0.00000000000000000e+00
0	6	20	0.00000000000000000e+00
0	6	21	0.00000000000000000e+00
0	6	22	0.00000000000000000e+00
0	6	23	0.00000000000000000e+00
0	6	24	0.00000000000000000e+00
0	6	25	0.00000000000000000e+00
0	6	26	0.00000000000000000e+00
0	6	27	0.00000000000000000e+00
0	6	28	0.00000000000000000e+00
0	6	29	0.00000000000000000e+00
0	6	30	0.00000000000000000e+00
0	6	31	0.00000000000000000e+00
0	7	0	0.00000000000000000e+00
0	7	1	0.00000000000000000e+00
0	7	2	0.00000000000000000e+00
0	7	3	0.00000000000000000e+00
0	7	4	0.00000000000000000e+00
0	7	5	0.00000000000000000e+00
0	7	6	0.00000000000000000e+00
0	7	7	0.00000000000000000e+00
0	7	8	0.00000000000000000e+00
0	7	9	0.00000000000000000e+00
0	7	10	0.00000000000000000e+00
0	7	11	0.00000000000000000e+00
0	7	12	0.00000000000000000e+00
0	7	13	0.00000000000000000e+00
0	7	14	0.00000000000000000e+00
0	7	15	0.00000000000000000e+00
0	7	16	0.00000000000000000e+00
0	7	17	0.00000000000000000e+00
0	7	18	0.00000000000000000e+00
0	7	19	0.00000000000000000e+00
0	7	20	0.00000000000000000e+00
0	7	21	0.00000000000000000e+00
0	7	22	0.00000000000000000e+00
0	7	23	0.00000000000000000e+00
0	7	24	0.00000000000000000e+00
0	7	25	0.00000000000000000e+00
0	7	26	0.00000000000000000e+00
0	7	27	0.00000000000000000e+00
0	7	28	0.00000000000000000e+00
0	7	29	0.00000000000000000e+00
0	7	30	0.00000000000000000e+00
0	7	31	0.00000000000000000e+00
0	8	0	0.00000000000000000e+00
0	8	1	0.00000000000000000e+00
0	8	2	0.00000000000000000e+00
0	8	3	0.00000000000000000e+00
0	8	4	0.00000000000000000e+00
0	8	5	0.00000000000000000e+00
0	8	6	0.00000000000000000e+00
0	8	7	0.00000000000000000e+00
0	8	8	0.00000000000000000e+00
0	8	9	0.00000000000000000e+00
0	8	10	0.00000000000000000e+00
0	8	11	0.00000000000000000e+00
0	8	12	0.00000000000000000e+00
0	8	13	0.00000000000000000e+00
0	8	14	0.00000000000000000e+00
0	8	15	0.00000000000000000e+00
0	8	16	0.00000000000000000e+00
0	8	17	0.00000000000000000e+00
0	8	18	0.00000000000000000e+00
0	8	19	0.00000000000000000e+00
0	8	20	0.00000000000000000e+00
0	8	21	0.00000000000000000e+00
0	8	22	0.00000000000000000e+00
0	8	23	0.00000000000000000e+00
0	8	24	0.00000000000000000e+00
0	8	25	0.00000000000000000e+00
0	8	26	0.00000000000000000e+00
0	8	27	0.00000000000000000e+00
0	8	28	0.00000000000000000e+00
0	8	29	0.00000000000000000e+00
0	8	30	0.00000000000000000e+00
0	8	31	0.00000000000000000e+00
0	9	0	0.00000000000000000e+00
0	9	1	0.00000000000000000e+00
0	9	2	0.00000000000000000e+00
0	9	3	0.00000000000000000e+00
0	9	4	0.00000000000000000e+00
0	9	5	0.00000000000000000e+00
0	9	6	0.00000000000000000e+00
0	9	7	0.00000000000000000e+00
0	9	8	0.00000000000000000e+00
0	9	9	0.00000000000000000e+00
0	9	10	0.00000000000000000e+00
0	9	11	0.00000000000000000e+00
0	9	12	0.00000000000000000e+00
0	9	13	0.00000000000000000e+00
0	9	14	0.00000000000000000e+00
0	9	15	0.00000000000000000e+00
0	9	16	0.00000000000000000e+00
0	9	17	0.00000000000000000e+00
0	9	18	0.00000000000000000e+00
0	9	19	0.00000000000000000e+00
0	9	20	0.00000000000000000e+00
0	9	21	0.00000000000000000e+00
0	9	22	0.00000000000000000e+00
0	9	23	0.00000000000000000e+00
0	9	24	0.00000000000000000e+00
